"product_id","name","description","created_at","is_archived","sku"
"8f1cb271-8b90-42fa-94ca-dfe9b79b9ae7","Women's Dress Gloves","Elegant dress gloves designed for formal occasions. Made from soft and breathable leather.","2024-12-20 07:21:01.545422",False,"WDG059"
"8810e145-97ef-4a77-ba75-abfe8116f48d","Women's Running Shorts","Lightweight running shorts designed for comfort and performance. Features breathable fabric and built-in liner.","2024-09-17 20:14:59.889638",False,"WRS062"
"df87aeb2-87f8-4cb4-9974-d015e5f58e0c","Women's Cargo Shorts","Practical cargo shorts designed for everyday wear. Features multiple pockets for storage.","2025-03-15 23:37:12.544337",False,"WCS064"
"99de85fb-ce17-4afb-9db2-95e65f07f1e4","Women's Swim Trunks","Comfortable swim trunks designed for swimming and beachwear. Made from quick-drying fabric.","2024-08-15 16:02:44.59085",False,"WST065"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","Women's Running Shoes","Lightweight and breathable running shoes designed for comfort and performance. Features cushioned sole for support.","2024-07-19 18:09:23.524354",False,"WRS039"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","Women's Trail Running Shoes","Durable trail running shoes designed for outdoor adventures. Features grippy sole for traction and support.","2024-09-09 03:42:55.323591",False,"WTRS040"
"c0b61fe3-d303-48e6-a6da-826c779fa15e","Women's Hiking Boots","Durable and comfortable hiking boots designed for outdoor adventures. Features waterproof fabric and grippy sole.","2025-04-20 16:43:20.131899",False,"WHB041"
"bb2a1caa-cf88-4c07-b469-545a06e45df9","Women's Boxer Shorts","Comfortable boxer shorts designed for sleep and lounging. Made from soft and breathable cotton.","2024-11-22 10:32:40.851191",False,"WBS054"
"0a50c36a-92cd-4628-af70-bfa95e24ae2e","Women's Compression Shorts","Compression shorts designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2024-09-01 21:42:57.902857",False,"WCS061"
"0f0c4892-9c13-4f49-8db0-64f45c73ac72","Women's Casual Shorts","Stylish casual shorts designed for everyday wear. Made from soft and durable cotton.","2024-08-31 19:54:12.726972",False,"WCS063"
"bdff49f9-0d9d-41ad-9e09-a6f785d35a8d","Kids' Work Boots","Durable and comfortable work boots designed for long hours on the job. Features steel toe protection.","2024-11-16 22:51:56.601315",False,"KWB025"
"325e9c24-afe5-4bf4-ab10-0833680900de","Kids' Safety Shoes","Lightweight and breathable safety shoes with composite toe protection. Ideal for indoor work environments.","2024-06-05 21:41:09.94191",False,"KSS026"
"4e01dcf0-0596-486d-806e-ca28eb8594c2","Kids' Work Pants","Durable work pants designed for comfort and flexibility. Features multiple pockets for tools and accessories.","2024-06-05 05:52:19.644023",False,"KWP027"
"2b01d0ec-a3e2-4beb-ae25-84dfbdbab060","Kids' Work Jacket","A durable work jacket designed for outdoor work environments. Features water-resistant fabric and multiple pockets.","2024-08-09 18:52:56.251558",False,"KWJ029"
"73c776e8-e0a1-4940-85b7-c6aee9bf664d","Kids' Ankle Socks","Comfortable ankle socks designed for everyday wear. Made from soft and breathable cotton blend.","2025-03-31 06:54:12.580676",False,"KAS033"
"63c5949f-46aa-45c1-9476-520a08475b4c","Kids' Dress Socks","Elegant dress socks designed for formal occasions. Made from soft and breathable cotton blend.","2025-03-07 20:48:51.873279",False,"KDS035"
"4ea8d952-3a0a-4f4f-beef-6705130c9e1f","Kids' Casual Sneakers","Stylish and comfortable casual sneakers designed for everyday wear. Features breathable fabric and cushioned sole.","2024-09-10 03:22:25.3084",False,"KCS042"
"23cbf71a-000d-4947-a521-deaaba7b916f","Kids' Slippers","Comfortable slippers designed for indoor wear. Features soft and breathable fabric.","2024-06-02 10:07:19.065281",False,"KSL043"
"68010516-0a9d-4e26-8efe-d7910c5d66ac","Kids' Sandals","Comfortable sandals designed for casual wear. Features adjustable straps and cushioned sole.","2024-10-14 23:30:29.803725",False,"KS045"
"8c889a78-2cc8-4e6b-8ff5-ff7c74c5b58d","Kids' Work Shirt","A durable work shirt designed for comfort and flexibility. Features breathable fabric and multiple pockets.","2025-05-02 18:22:18.157861",False,"KWS028"
"a959c5bf-bb55-4343-a9ea-77f349f27707","Kids' Boxer Briefs","Comfortable boxer briefs designed for all-day wear. Made from soft and breathable cotton.","2024-12-08 06:18:57.300621",False,"KBB031"
"30e6917e-78d8-4610-8fd9-aae0b7568c91","Kids' Compression Socks","Compression socks designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2024-09-07 17:12:00.978191",False,"KCS037"
"68eecf49-21b6-42bc-965a-6c8b726e1dc0","Kids' Hiking Socks","Durable hiking socks designed for outdoor adventures. Features cushioned sole for comfort and support.","2024-12-14 07:49:09.098313",False,"KHS038"
"7bb42aa9-9d9b-4019-80f3-77f3bab02d4f","Kids' Dress Shoes","Elegant dress shoes designed for formal occasions. Features leather upper and cushioned sole.","2025-03-01 12:19:56.106491",False,"KDS044"
"9fcf825b-1208-4f4f-bb34-e3212439fee4","Kids' Flip Flops","Lightweight and comfortable flip flops designed for casual wear. Features cushioned sole for support.","2024-11-11 10:15:58.548552",False,"KFF046"
"52c9de84-dfef-4be6-ad73-0a8b5e25f7e9","Kids' Rain Boots","Waterproof rain boots designed for wet weather. Features grippy sole for traction.","2024-09-28 18:50:32.551991",False,"KRB048"
"b7616e49-f9e8-4696-a2ae-fe8bdcb24f55","Men's Classic Fit T-Shirt","A classic fit t-shirt perfect for everyday wear. Made from 100% cotton for comfort and durability.","2025-03-13 02:35:20.862615",False,"MCF001"
"54aaef2b-d26a-4624-9d02-0a0f750f8f0b","Men's Athletic Performance Tee","A high-performance t-shirt designed for intense workouts. Features moisture-wicking fabric to keep you dry and comfortable.","2025-02-21 14:11:20.611942",False,"MAPT002"
"02019951-6514-4f8d-8ea9-d0e253473f5f","Men's Formal Crew Neck T-Shirt","A stylish crew neck t-shirt perfect for formal occasions. Made from premium cotton for a smooth and elegant look.","2024-05-06 20:35:20.729254",False,"MFCN003"
"f9b7f676-5f39-42e7-94b2-72da37ec2435","Men's Casual V-Neck T-Shirt","A comfortable v-neck t-shirt ideal for casual outings. Soft and breathable fabric ensures all-day comfort.","2024-08-03 05:15:14.177603",False,"MCVN004"
"16fd140a-59be-4aec-9a5d-83b0ed729957","Men's Slim Fit T-Shirt","A slim fit t-shirt that offers a modern and sleek look. Perfect for both casual and semi-formal occasions.","2025-01-15 05:18:15.275468",False,"MSFT005"
"79c0e6be-d908-4e6c-920f-b9238911d79d","Men's Graphic Print T-Shirt","A trendy graphic print t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2024-05-17 02:01:55.428165",False,"MGPT006"
"260a62cd-6cf2-4f91-9952-1169e85a87ce","Men's Long Sleeve T-Shirt","A comfortable long sleeve t-shirt perfect for cooler weather. Made from soft and durable cotton.","2024-10-02 09:33:42.148924",False,"MLST007"
"d259090e-4474-47df-82b1-4dcfa6c5fe1f","Men's Polo T-Shirt","A classic polo t-shirt with a collar and button placket. Ideal for both casual and semi-formal occasions.","2024-06-27 19:54:15.552715",False,"MPT008"
"b8fe5055-9f83-4172-9e0e-d9dd39573580","Men's Raglan Sleeve T-Shirt","A stylish raglan sleeve t-shirt with contrasting sleeves. Perfect for a casual and sporty look.","2024-12-24 08:24:31.024242",False,"MRST009"
"37395930-9204-4e08-a509-b36114321de9","Men's Henley T-Shirt","A classic henley t-shirt with a button-up neckline. Ideal for a casual yet polished look.","2024-07-29 23:01:02.392118",False,"MHT010"
"556f05e6-828e-4e82-917b-2d09c06cd751","Men's Pocket T-Shirt","A casual t-shirt with a chest pocket for a classic look. Made from soft and breathable cotton.","2024-12-21 04:28:54.113898",False,"MPT011"
"155d3ac5-c186-4cc2-8ea1-1df253fcad6e","Men's Striped T-Shirt","A stylish striped t-shirt perfect for a casual yet trendy look. Made from soft and comfortable cotton.","2024-10-30 09:41:27.51994",False,"MST012"
"9fc5f4e3-9f92-4456-b9e0-f3b8d06cd58b","Men's Workout T-Shirt","A high-performance workout t-shirt designed for intense training sessions. Features moisture-wicking fabric to keep you dry.","2025-03-17 14:21:18.886419",False,"MWT013"
"bbe620d8-10c1-41fc-bcb8-b70683449657","Men's Compression T-Shirt","A compression t-shirt designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2024-08-16 13:48:51.788617",False,"MCT014"
"8a63361b-0f29-4564-b39b-6f54badf7c40","Men's Quick-Dry T-Shirt","A quick-dry t-shirt perfect for high-intensity workouts. Keeps you cool and comfortable with its advanced fabric technology.","2024-10-08 17:58:37.280024",False,"MQDT015"
"779042b5-9b33-4152-9c3f-99d391419eda","Men's Running T-Shirt","A lightweight running t-shirt designed for comfort and performance. Features reflective details for safety during night runs.","2025-02-07 12:19:34.742171",False,"MRT016"
"5f65ffae-99c0-42a4-92f6-f99ec4be70fe","Men's Formal V-Neck T-Shirt","A elegant v-neck t-shirt perfect for formal occasions. Made from premium cotton for a refined look.","2024-05-25 06:33:30.713864",False,"MFVN017"
"4eded604-8a97-4376-b135-d3d3cde25975","Men's Sleeveless T-Shirt","A sleeveless t-shirt perfect for hot weather or intense workouts. Made from breathable and lightweight fabric.","2025-01-01 15:14:41.934238",False,"MST018"
"e081ad71-c105-411c-9400-6bf48f62eb11","Men's Muscle T-Shirt","A muscle t-shirt designed to showcase your physique. Perfect for workouts or casual wear.","2024-11-29 15:56:34.263416",False,"MMT019"
"88396672-d1a2-4b53-b0b8-58a0b4498ff0","Men's Tank Top","A stylish tank top perfect for casual wear or workouts. Made from soft and breathable cotton.","2024-07-22 16:21:20.196396",False,"MTT020"
"73c3d7e2-c369-46f1-a4b2-c42a3efc4b72","Men's Crew Neck T-Shirt","A classic crew neck t-shirt perfect for everyday wear. Made from soft and durable cotton.","2024-08-26 17:51:30.740063",False,"MCN021"
"ab4b3314-d245-4ac7-b8f7-64a1d5541684","Men's Short Sleeve Henley T-Shirt","A short sleeve henley t-shirt with a button-up neckline. Perfect for a casual yet polished look.","2025-02-28 23:13:53.877023",False,"MSHT022"
"3667721b-7010-4dc1-8567-a4c232db5657","Men's Long Sleeve Henley T-Shirt","A long sleeve henley t-shirt with a button-up neckline. Ideal for cooler weather and a casual look.","2024-08-10 22:40:18.6343",False,"MLHT023"
"5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","Men's Graphic Print Crew Neck T-Shirt","A trendy graphic print crew neck t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2024-11-22 02:00:36.832049",False,"MGPCN024"
"e8cb7287-a335-4265-8ebc-2d8e2d75da82","Men's Work Boots","Durable and comfortable work boots designed for long hours on the job. Features steel toe protection.","2025-02-02 00:29:59.272845",False,"MWB025"
"1485e459-2834-4142-b49a-3931a3a82635","Men's Safety Shoes","Lightweight and breathable safety shoes with composite toe protection. Ideal for indoor work environments.","2025-01-13 20:27:01.716373",False,"MSS026"
"7706528d-d7df-467e-977d-27562a0e30ae","Men's Work Pants","Durable work pants designed for comfort and flexibility. Features multiple pockets for tools and accessories.","2024-08-26 23:14:13.943544",False,"MWP027"
"ff6cf50e-abfa-425e-b86d-dc340a9dc01d","Men's Work Shirt","A durable work shirt designed for comfort and flexibility. Features breathable fabric and multiple pockets.","2024-06-04 19:16:00.75399",False,"MWS028"
"f14e933c-556b-40ad-ad99-99fd0605ec78","Men's Work Jacket","A durable work jacket designed for outdoor work environments. Features water-resistant fabric and multiple pockets.","2024-06-15 02:52:12.911516",False,"MWJ029"
"4070065a-cd43-4301-a136-e0fd51d56516","Men's Pajama Set","A comfortable pajama set designed for a good night's sleep. Includes a shirt and pants made from soft cotton.","2025-04-05 21:14:17.401149",False,"MPS030"
"3623f561-9cb9-445f-8797-e42235f15592","Men's Boxer Briefs","Comfortable boxer briefs designed for all-day wear. Made from soft and breathable cotton.","2024-08-14 01:36:22.75176",False,"MBB031"
"c1b32a8d-e236-4120-b058-491741b4eaf0","Men's Briefs","Classic briefs designed for comfort and support. Made from soft and breathable cotton.","2024-05-29 05:54:39.308262",False,"MB032"
"bcd16de3-270d-4b80-b3ff-876888a9758d","Men's Ankle Socks","Comfortable ankle socks designed for everyday wear. Made from soft and breathable cotton blend.","2024-12-20 04:22:14.700995",False,"MAS033"
"3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","Men's Crew Socks","Classic crew socks designed for comfort and durability. Made from soft and breathable cotton blend.","2025-01-03 20:34:17.474857",False,"MCS034"
"71918bab-77a7-4de6-8a56-b33d9c0dffff","Men's Dress Socks","Elegant dress socks designed for formal occasions. Made from soft and breathable cotton blend.","2025-01-26 16:55:35.135843",False,"MDS035"
"8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","Men's Athletic Socks","High-performance athletic socks designed for intense workouts. Features moisture-wicking fabric to keep you dry.","2025-02-17 23:26:11.676399",False,"MAS036"
"4684f70d-57f1-4df0-aa10-1cb921cb20cb","Men's Compression Socks","Compression socks designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2025-03-28 14:43:28.386828",False,"MCS037"
"04448f56-7845-4955-8a13-db3481c4f95a","Men's Hiking Socks","Durable hiking socks designed for outdoor adventures. Features cushioned sole for comfort and support.","2024-08-20 19:28:27.935561",False,"MHS038"
"3674331b-fd2f-48b5-8296-e997f79103f0","Men's Running Shoes","Lightweight and breathable running shoes designed for comfort and performance. Features cushioned sole for support.","2025-02-03 19:04:14.759611",False,"MRS039"
"7323dd01-e23a-4e60-8b33-cc1ffc777a22","Men's Trail Running Shoes","Durable trail running shoes designed for outdoor adventures. Features grippy sole for traction and support.","2025-01-16 16:48:24.720752",False,"MTRS040"
"6c3644e4-2b67-4412-a3c1-7538fe79015e","Men's Hiking Boots","Durable and comfortable hiking boots designed for outdoor adventures. Features waterproof fabric and grippy sole.","2024-08-08 09:53:14.00458",False,"MHB041"
"84136c18-bb23-4504-b572-4b59dfe8b882","Men's Winter Boots","Insulated winter boots designed for cold weather. Features waterproof fabric and grippy sole.","2025-02-04 08:03:16.161781",False,"MWB047"
"dba7f7db-3f72-4d68-8727-55635bc38da7","Men's Robe","A plush robe designed for relaxation and comfort. Made from soft and absorbent cotton.","2025-04-23 22:06:55.81906",False,"MR053"
"41ac718c-4618-443e-82c1-4db64f0a938c","Men's Dress Gloves","Elegant dress gloves designed for formal occasions. Made from soft and breathable leather.","2025-01-11 04:09:13.670264",False,"MDG059"
"94ee8c34-345a-46e1-8198-1e0b3bce303d","Men's Running Shorts","Lightweight running shorts designed for comfort and performance. Features breathable fabric and built-in liner.","2024-09-17 12:12:24.524207",False,"MRS062"
"27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","Men's Cargo Shorts","Practical cargo shorts designed for everyday wear. Features multiple pockets for storage.","2025-01-05 14:05:41.719048",False,"MCS064"
"4ba96c59-dccc-4ff7-a824-0f139c76d5d5","Men's Swim Trunks","Comfortable swim trunks designed for swimming and beachwear. Made from quick-drying fabric.","2024-05-22 05:53:59.527076",False,"MST065"
"a7fae212-494d-442e-ad95-72cac6cd90bc","Women's Classic Fit T-Shirt","A classic fit t-shirt perfect for everyday wear. Made from 100% cotton for comfort and durability.","2024-10-26 16:02:35.341073",False,"WCF001"
"b0d909a2-ea71-453b-8468-edda64e0181e","Women's Athletic Performance Tee","A high-performance t-shirt designed for intense workouts. Features moisture-wicking fabric to keep you dry and comfortable.","2025-04-17 19:43:49.492066",False,"WAPT002"
"f26c61a0-16a9-4e82-8aac-16280cfe5059","Women's Formal Blouse","A stylish blouse perfect for formal occasions. Made from premium silk for a smooth and elegant look.","2024-08-15 00:10:43.932614",False,"WFB003"
"2f1f0ffc-6474-481b-80bc-fbafc893a719","Women's Casual V-Neck T-Shirt","A comfortable v-neck t-shirt ideal for casual outings. Soft and breathable fabric ensures all-day comfort.","2025-01-04 14:51:54.861695",False,"WCVN004"
"29774e95-0b91-478a-87e1-2f62ccc4f832","Women's Slim Fit T-Shirt","A slim fit t-shirt that offers a modern and sleek look. Perfect for both casual and semi-formal occasions.","2024-05-07 21:39:42.215771",False,"WSFT005"
"6fe49dcb-3ebc-456e-8cdd-063dee91c977","Women's Graphic Print T-Shirt","A trendy graphic print t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2025-01-19 12:57:48.491779",False,"WGPT006"
"4f39564a-f7fa-4b28-ac50-2b2305f11b7e","Women's Long Sleeve T-Shirt","A comfortable long sleeve t-shirt perfect for cooler weather. Made from soft and durable cotton.","2024-11-24 22:51:47.472435",False,"WLST007"
"ea18de7e-778e-49d0-a9ba-a8000947950d","Women's Polo T-Shirt","A classic polo t-shirt with a collar and button placket. Ideal for both casual and semi-formal occasions.","2024-05-23 20:16:11.242322",False,"WP008"
"d2ccb6ca-2820-4960-9bc9-cf359e39cec7","Women's Raglan Sleeve T-Shirt","A stylish raglan sleeve t-shirt with contrasting sleeves. Perfect for a casual and sporty look.","2024-08-31 13:23:21.619023",False,"WRST009"
"501e750b-60ae-4375-a810-f4838870781d","Women's Henley T-Shirt","A classic henley t-shirt with a button-up neckline. Ideal for a casual yet polished look.","2025-03-18 21:28:59.873373",False,"WH010"
"ba2bc253-34ff-4a0f-9dcf-1f68c2b26c6e","Women's Pocket T-Shirt","A casual t-shirt with a chest pocket for a classic look. Made from soft and breathable cotton.","2024-09-09 05:46:33.189534",False,"WP011"
"94379d03-de8d-40db-a9f7-7f67c006268a","Women's Striped T-Shirt","A stylish striped t-shirt perfect for a casual yet trendy look. Made from soft and comfortable cotton.","2024-05-09 00:52:23.577251",False,"WST012"
"6cd786bb-8479-4aaf-88f3-61fed33927ca","Women's Workout T-Shirt","A high-performance workout t-shirt designed for intense training sessions. Features moisture-wicking fabric to keep you dry.","2024-09-06 06:14:23.971659",False,"WWT013"
"effd554f-e528-4412-8b0d-15dea113782b","Women's Compression T-Shirt","A compression t-shirt designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2025-02-19 13:52:17.007254",False,"WCT014"
"f9dfbac1-6018-4e5f-a87d-6d16564f8e98","Women's Quick-Dry T-Shirt","A quick-dry t-shirt perfect for high-intensity workouts. Keeps you cool and comfortable with its advanced fabric technology.","2025-03-20 16:43:21.212055",False,"WQDT015"
"ae3c6ccd-fe54-469c-99f9-2e1808b62360","Women's Running T-Shirt","A lightweight running t-shirt designed for comfort and performance. Features reflective details for safety during night runs.","2024-12-25 06:11:13.606338",False,"WRT016"
"c5eeef97-96d9-4b27-b638-7cbac839dedb","Women's Formal V-Neck Blouse","A elegant v-neck blouse perfect for formal occasions. Made from premium silk for a refined look.","2024-08-27 09:10:37.631244",False,"WFVN017"
"252e3ee3-ff43-47ec-a47f-ddd7921a2ea8","Women's Sleeveless T-Shirt","A sleeveless t-shirt perfect for hot weather or intense workouts. Made from breathable and lightweight fabric.","2024-10-24 01:34:10.526231",False,"WST018"
"9ab4d40d-cdf0-45b7-ac21-05cd3414773f","Women's Muscle T-Shirt","A muscle t-shirt designed to showcase your physique. Perfect for workouts or casual wear.","2024-08-30 14:48:29.597425",False,"WMT019"
"89760c5e-62f1-460c-9b44-db467bb393eb","Women's Tank Top","A stylish tank top perfect for casual wear or workouts. Made from soft and breathable cotton.","2025-05-04 12:39:08.800006",False,"WT020"
"7e07d98e-97f8-44f7-bc5b-7724d8a2af43","Women's Crew Neck T-Shirt","A classic crew neck t-shirt perfect for everyday wear. Made from soft and durable cotton.","2025-01-11 06:56:47.817077",False,"WCNT021"
"b9644037-c4cd-42d6-8b46-537c35d0c24a","Women's Short Sleeve Henley T-Shirt","A short sleeve henley t-shirt with a button-up neckline. Perfect for a casual yet polished look.","2024-09-24 13:10:44.54136",False,"WSSHT022"
"193b068e-1182-4f27-a0a2-a2415fc7ec55","Women's Long Sleeve Henley T-Shirt","A long sleeve henley t-shirt with a button-up neckline. Ideal for cooler weather and a casual look.","2025-05-02 08:32:28.228933",False,"WLHT023"
"f5a133ad-7b63-49b1-a751-413ab080ad54","Women's Graphic Print Crew Neck T-Shirt","A trendy graphic print crew neck t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2024-08-14 00:08:20.034056",False,"WGPCNT024"
"6bdbbdea-b5e5-4376-a443-e8fc79612af1","Women's Work Boots","Durable and comfortable work boots designed for long hours on the job. Features steel toe protection.","2024-10-21 08:39:13.012795",False,"WWB025"
"a2c37e8f-db1f-4296-bfbf-805dfe591fed","Women's Safety Shoes","Lightweight and breathable safety shoes with composite toe protection. Ideal for indoor work environments.","2024-08-14 14:48:58.292531",False,"WSS026"
"ddd5c1e3-edc7-49f7-b62c-2a520f4406fb","Women's Work Pants","Durable work pants designed for comfort and flexibility. Features multiple pockets for tools and accessories.","2024-12-03 13:12:33.23389",False,"WWP027"
"74304c23-b631-4e3a-a76e-6e862ffdc859","Women's Work Shirt","A durable work shirt designed for comfort and flexibility. Features breathable fabric and multiple pockets.","2024-05-23 19:16:11.297059",False,"WWS028"
"6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","Women's Work Jacket","A durable work jacket designed for outdoor work environments. Features water-resistant fabric and multiple pockets.","2024-08-05 11:38:38.563486",False,"WWJ029"
"5442a234-a8c7-4563-ae3b-adfb8acb6f77","Women's Pajama Set","A comfortable pajama set designed for a good night's sleep. Includes a shirt and pants made from soft cotton.","2025-01-20 06:22:39.639035",False,"WPJS030"
"5e7a7d25-6e3f-471b-a0fe-05c027cf14df","Women's Boxer Briefs","Comfortable boxer briefs designed for all-day wear. Made from soft and breathable cotton.","2025-02-12 22:27:42.446409",False,"WBB031"
"8235cb8b-74c1-409a-9607-566974f73a4f","Women's Briefs","Classic briefs designed for comfort and support. Made from soft and breathable cotton.","2025-01-18 09:49:07.573274",False,"WB032"
"07661481-11a4-4144-a488-db02acafdc72","Women's Ankle Socks","Comfortable ankle socks designed for everyday wear. Made from soft and breathable cotton blend.","2024-07-31 22:06:20.672892",False,"WAS033"
"b54a523e-8c3e-48ad-9c8b-ad786651e7cf","Women's Crew Socks","Classic crew socks designed for comfort and durability. Made from soft and breathable cotton blend.","2025-03-12 00:28:13.945149",False,"WCS034"
"ec842ef3-7f40-4765-bb30-36337813e9c0","Women's Dress Socks","Elegant dress socks designed for formal occasions. Made from soft and breathable cotton blend.","2024-06-21 02:27:03.007612",False,"WDS035"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","Women's Athletic Socks","High-performance athletic socks designed for intense workouts. Features moisture-wicking fabric to keep you dry.","2024-07-18 05:57:14.184714",False,"WAS036"
